Clustername 1	Clustername 2	Raw distance	Squared similarity	Jaccard index	DDS index	Adjacency index	raw DDS non-anchor	raw DDS anchor	Non-anchor domains	Anchor domains	Combined group	Shared group
NC_025685.1.cluster010	NW_010960187.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	16	0	terpene - terpene	terpene
NC_025685.1.cluster017	NW_006256342.1.cluster008	1.0	0.0	0.0	0.0	0.0	1.0	1.0	80	0	terpene - terpene	terpene
NC_003070.9.cluster009	NW_003301889.1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	32	0	terpene - terpene	terpene
NC_027748.1.cluster008	NW_006238579.1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	18	0	terpene - terpene	terpene
NW_003301889.1.cluster001	NW_006256342.1.cluster008	0.995382428169	2.13217299461e-05	0.0188679248095	0.0011252813274	0.0	0.998874723911	0.0	86	0	terpene - terpene	terpene
AA_scaffold1017.cluster003	NC_003070.9.cluster009	0.983940303326	0.000257913896348	0.0526315793395	0.0073778424412	0.0	0.99262213707	0.0	26	0	terpene - terpene	terpene
NC_003070.9.cluster005	NW_003301889.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	69	0	terpene - terpene	terpene
NC_003070.9.cluster010	NC_027757.1.cluster014	1.0	0.0	0.0	0.0	0.0	1.0	1.0	27	0	terpene - terpene	terpene
B1.cluster001	NW_010960187.1.cluster003	1.0	0.0	0.0	0.0	0.0	1.0	1.0	38	0	terpene - terpene	terpene
NC_008467.2.cluster009	NW_010960187.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	28	0	terpene - terpene	terpene
B1.cluster007	B1.cluster008	0.983932375908	0.000258169486187	0.0454545468092	0.00930232554674	0.0	0.990697681904	0.0	25	0	terpene - terpene	terpene
NC_025685.1.cluster003	Scaffold10004.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	11	0	terpene - terpene	terpene
Scaffold10004.cluster001	Scaffold10012.cluster004	1.0	0.0	0.0	0.0	0.0	1.0	1.0	15	0	terpene - terpene	terpene
B1.cluster005	NW_006256342.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	9	0	terpene - terpene	terpene
NC_024795.1.cluster002	NW_003301889.1.cluster009	0.984071612358	0.000253714475548	0.0350877195597	0.0118811642751	0.0	0.988118827343	0.0	81	0	terpene - terpene	terpene
B1.cluster008	NW_006238579.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	12	0	terpene - terpene	terpene
J01.cluster009	NC_025685.1.cluster014	1.0	0.0	0.0	0.0	0.0	1.0	1.0	7	0	terpene - terpene	terpene
NC_025685.1.cluster017	NW_010960187.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	2	0	terpene - terpene	terpene
NC_003070.9.cluster009	NC_025685.1.cluster014	1.0	0.0	0.0	0.0	0.0	1.0	1.0	28	0	terpene - terpene	terpene
NW_003301889.1.cluster001	NW_010960187.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	9	0	terpene - terpene	terpene
J01.cluster003	NC_008467.2.cluster005	1.0	0.0	0.0	0.0	0.0	1.0	1.0	39	0	terpene - terpene	terpene
NC_003070.9.cluster005	NW_010960187.1.cluster008	0.96672475338	0.00110724312253	0.049180328846	0.0286548621953	0.0389610379934	0.971345126629	0.0	93	0	terpene - terpene	terpene
NC_003070.9.cluster010	NW_006238579.1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	26	0	terpene - terpene	terpene
B1.cluster001	J01.cluster009	0.843311429024	0.0245513170958	0.166666671634	0.164473682642	0.0	0.835526287556	0.0	6	0	terpene - terpene	terpene
NC_024795.1.cluster003	NC_025685.1.cluster017	0.978037953377	0.000482332194224	0.0714285746217	0.0102351317182	0.0	0.989764869213	0.0	15	0	terpene - terpene	terpene
B1.cluster007	NC_003070.9.cluster005	0.992503762245	5.61938577448e-05	0.0277777779847	0.00258760107681	0.0	0.997412383556	0.0	53	0	terpene - terpene	terpene
NW_006238579.1.cluster002	NW_010960187.1.cluster003	0.987147271633	0.000165192919667	0.0263157896698	0.010119442828	0.0	0.989880561829	0.0	44	0	terpene - terpene	terpene
NC_008467.2.cluster005	NC_024795.1.cluster002	0.972038686275	0.000781834416557	0.0869565233588	0.0129822194576	0.0166666675359	0.987017810345	0.0	69	0	terpene - terpene	terpene
B1.cluster005	Scaffold10004.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	9	0	terpene - terpene	terpene
NC_024795.1.cluster002	NC_027757.1.cluster016	0.96543866396	0.00119448779151	0.0697674453259	0.0261951144785	0.0192307699472	0.973804891109	0.0	53	0	terpene - terpene	terpene
B1.cluster008	NC_027748.1.cluster008	1.0	0.0	0.0	0.0	0.0	1.0	1.0	15	0	terpene - terpene	terpene
J01.cluster009	NW_003301889.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	46	0	terpene - terpene	terpene
NC_025685.1.cluster010	Scaffold10012.cluster004	1.0	0.0	0.0	0.0	0.0	1.0	1.0	13	0	terpene - terpene	terpene
NC_003070.9.cluster009	NC_025685.1.cluster007	0.980131566525	0.000394754140871	0.0500000007451	0.0131578948349	0.0	0.986842095852	0.0	28	0	terpene - terpene	terpene
NC_027757.1.cluster009	NW_010960187.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	5	0	terpene - terpene	terpene
NW_003301889.1.cluster001	NW_006238579.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	19	0	terpene - terpene	terpene
J01.cluster003	NC_025685.1.cluster003	1.0	0.0	0.0	0.0	0.0	1.0	1.0	16	0	terpene - terpene	terpene
NC_003070.9.cluster002	NC_003070.9.cluster008	0.985466659069	0.000211218299228	0.047619048506	0.00667938916013	0.0	0.993320584297	0.0	24	0	terpene - terpene	terpene
NC_027757.1.cluster002	Scaffold10012.cluster005	1.0	0.0	0.0	0.0	0.0	1.0	1.0	21	0	terpene - terpene	terpene
NC_025685.1.cluster002	NC_025685.1.cluster004	0.972734034061	0.000743433425669	0.0666666701436	0.0166720952839	0.0285714287311	0.983327925205	0.0	40	0	terpene - terpene	terpene
J01.cluster014	NC_025685.1.cluster010	1.0	0.0	0.0	0.0	0.0	1.0	1.0	15	0	terpene - terpene	terpene
NC_003070.9.cluster005	NW_010960187.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	33	0	terpene - terpene	terpene
NC_003070.9.cluster010	Scaffold10004.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	28	0	terpene - terpene	terpene
B1.cluster001	B1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	29	0	terpene - terpene	terpene
NC_024795.1.cluster003	NC_027757.1.cluster016	0.708337545395	0.0850669965148	0.318181812763	0.292923688889	0.166666671634	0.707076311111	0.0	23	0	terpene - terpene	terpene
B1.cluster007	J01.cluster003	1.0	0.0	0.0	0.0	0.0	1.0	1.0	31	0	terpene - terpene	terpene
NC_025685.1.cluster003	Scaffold10004.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	16	0	terpene - terpene	terpene
NW_006238579.1.cluster002	Scaffold10004.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	12	0	terpene - terpene	terpene
NW_010960187.1.cluster007	NW_010960187.1.cluster008	0.97247838974	0.000757439585868	0.0535714291036	0.0214147549123	0.0149253727868	0.978585243225	0.0	78	0	terpene - terpene	terpene
NC_008467.2.cluster005	NC_025685.1.cluster009	0.987065255642	0.000167307531228	0.0357142873108	0.00671241106465	0.0151515156031	0.993287563324	0.0	83	0	terpene - terpene	terpene
NC_024795.1.cluster002	NC_025685.1.cluster017	0.991616845131	7.02770121279e-05	0.0322580635548	0.0025753674563	0.0	0.997424662113	0.0	41	0	terpene - terpene	terpene
B1.cluster008	NC_024795.1.cluster008	1.0	0.0	0.0	0.0	0.0	1.0	1.0	45	0	terpene - terpene	terpene
NC_025685.1.cluster004	NW_006238579.1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	39	0	terpene - terpene	terpene
NC_025685.1.cluster011	NC_027757.1.cluster014	1.0	0.0	0.0	0.0	0.0	1.0	1.0	38	0	terpene - terpene	terpene
NC_025685.1.cluster010	NC_025685.1.cluster017	1.0	0.0	0.0	0.0	0.0	1.0	1.0	5	0	terpene - terpene	terpene
NC_025685.1.cluster017	NC_027748.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	23	0	terpene - terpene	terpene
NC_003070.9.cluster009	NC_008467.2.cluster005	0.985094547272	0.000222172806389	0.0285714287311	0.0122549021617	0.0	0.98774510622	0.0	56	0	terpene - terpene	terpene
NC_027757.1.cluster009	Scaffold10004.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	2	0	terpene - terpene	terpene
J01.cluster002	Scaffold10012.cluster004	1.0	0.0	0.0	0.0	0.0	1.0	1.0	23	0	terpene - terpene	terpene
NC_003070.9.cluster002	NC_024795.1.cluster003	0.987299084663	0.000161313073477	0.0416666679084	0.0058234333992	0.0	0.994176566601	0.0	27	0	terpene - terpene	terpene
NC_027757.1.cluster002	NW_006256342.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	20	0	terpene - terpene	terpene
NW_006256342.1.cluster007	Scaffold10004.cluster002	0.440798223019	0.312706619501	1.0	0.478935688734	0.0	0.521064281464	0.0	1	0	terpene - terpene	terpene
J01.cluster014	NC_008467.2.cluster009	0.988632559776	0.000129218198708	0.0416666679084	0.00404544686899	0.0	0.995954573154	0.0	37	0	terpene - terpene	terpene
NC_003070.9.cluster005	Scaffold10012.cluster005	1.0	0.0	0.0	0.0	0.0	1.0	1.0	31	0	terpene - terpene	terpene
B1.cluster001	NC_025685.1.cluster004	1.0	0.0	0.0	0.0	0.0	1.0	1.0	39	0	terpene - terpene	terpene
NC_024795.1.cluster003	NW_006256342.1.cluster008	0.995338797569	2.17265715037e-05	0.0163934417069	0.00184331799392	0.0	0.998156666756	0.0	93	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	NC_027757.1.cluster016	1.0	0.0	0.0	0.0	0.0	1.0	1.0	19	0	terpene - terpene	terpene
NC_008467.2.cluster005	NC_027748.1.cluster004	1.0	0.0	0.0	0.0	0.0	1.0	1.0	48	0	terpene - terpene	terpene
B1.cluster005	NC_027757.1.cluster002	0.974546730518	0.000647870299872	0.0500000007451	0.0206043962389	0.0	0.979395627975	0.0	26	0	terpene - terpene	terpene
NC_024795.1.cluster002	Scaffold10004.cluster002	0.991806209087	6.71379166306e-05	0.0322580635548	0.00232288031839	0.0	0.997677147388	0.0	41	0	terpene - terpene	terpene
B1.cluster008	NC_003070.9.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	45	0	terpene - terpene	terpene
NC_025685.1.cluster004	NC_027748.1.cluster004	1.0	0.0	0.0	0.0	0.0	1.0	1.0	50	0	terpene - terpene	terpene
NC_025685.1.cluster010	NC_027757.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	5	0	terpene - terpene	terpene
NC_025685.1.cluster017	NW_003301889.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	44	0	terpene - terpene	terpene
J01.cluster003	J01.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	35	0	terpene - terpene	terpene
J01.cluster002	NW_010960187.1.cluster003	0.985909342766	0.000198547306354	0.0263157896698	0.0117700314149	0.0	0.988229990005	0.0	47	0	terpene - terpene	terpene
J01.cluster013	NW_010960187.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	18	0	terpene - terpene	terpene
NC_003070.9.cluster007	Scaffold10004.cluster009	0.98904979229	0.000119907032058	0.0322580635548	0.00599812576547	0.0	0.994001865387	0.0	44	0	terpene - terpene	terpene
NC_027748.1.cluster002	NW_010960187.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	34	0	terpene - terpene	terpene
NC_027757.1.cluster002	NC_027757.1.cluster014	1.0	0.0	0.0	0.0	0.0	1.0	1.0	24	0	terpene - terpene	terpene
NW_003301889.1.cluster002	NW_010960187.1.cluster007	0.992219924927	6.0529611801e-05	0.023809524253	0.00402423087507	0.0	0.995975792408	0.0	50	0	terpene - terpene	terpene
J01.cluster014	J01.cluster017	1.0	0.0	0.0	0.0	0.0	1.0	1.0	12	0	terpene - terpene	terpene
B1.cluster001	NC_024795.1.cluster002	0.963240087032	0.00135129038244	0.0606060624123	0.0312255695462	0.0243902429938	0.968774437904	0.0	43	0	terpene - terpene	terpene
NC_024795.1.cluster003	Scaffold10004.cluster002	0.97739803791	0.000510847487021	0.0714285746217	0.0110882958397	0.0	0.988911688328	0.0	15	0	terpene - terpene	terpene
NW_010960187.1.cluster007	Scaffold10012.cluster005	0.961625874043	0.00147257349454	0.0909090936184	0.026923077181	0.0	0.973076939583	0.0	13	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	NC_025685.1.cluster012	1.0	0.0	0.0	0.0	0.0	1.0	1.0	6	0	terpene - terpene	terpene
NC_008467.2.cluster005	NW_003301889.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	73	0	terpene - terpene	terpene
B1.cluster005	NW_003301889.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	48	0	terpene - terpene	terpene
NC_024795.1.cluster002	NW_006256342.1.cluster008	1.0	0.0	0.0	0.0	0.0	1.0	1.0	120	0	terpene - terpene	terpene
B1.cluster008	J01.cluster013	1.0	0.0	0.0	0.0	0.0	1.0	1.0	7	0	terpene - terpene	terpene
NC_025685.1.cluster011	NC_027757.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	52	0	terpene - terpene	terpene
B1.cluster006	NW_010960187.1.cluster008	0.990806877613	8.45137255965e-05	0.0277777779847	0.00485010584816	0.0	0.99514991045	0.0	103	0	terpene - terpene	terpene
J01.cluster003	NW_006256342.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	7	0	terpene - terpene	terpene
J01.cluster002	NC_027757.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	15	0	terpene - terpene	terpene
J01.cluster013	NW_003301889.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	49	0	terpene - terpene	terpene
NC_003070.9.cluster007	NW_006256342.1.cluster007	0.988960683346	0.000121867007692	0.0322580635548	0.00611696857959	0.0	0.993883013725	0.0	44	0	terpene - terpene	terpene
NC_027748.1.cluster002	NW_010960187.1.cluster003	0.97847443819	0.000463350850623	0.0454545468092	0.0165795702487	0.0	0.983420431614	0.0	54	0	terpene - terpene	terpene
NW_003301889.1.cluster002	NW_010960187.1.cluster003	0.980434715748	0.000382799829822	0.0508474558592	0.0125277061015	0.0	0.987472295761	0.0	71	0	terpene - terpene	terpene
J01.cluster007	NC_024795.1.cluster002	0.866565465927	0.0178047828376	0.159090906382	0.128591954708	0.103448279202	0.871408045292	0.0	59	0	terpene - terpene	terpene
NW_006256342.1.cluster007	NW_010960187.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	2	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	Scaffold10004.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	5	0	terpene - terpene	terpene
NC_008467.2.cluster005	NW_003301889.1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	41	0	terpene - terpene	terpene
B1.cluster005	NC_008467.2.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	27	0	terpene - terpene	terpene
NC_024795.1.cluster008	NC_025685.1.cluster011	1.0	0.0	0.0	0.0	0.0	1.0	1.0	77	0	terpene - terpene	terpene
NC_025685.1.cluster004	Scaffold10012.cluster005	1.0	0.0	0.0	0.0	0.0	1.0	1.0	37	0	terpene - terpene	terpene
NC_027757.1.cluster009	NW_006238579.1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	5	0	terpene - terpene	terpene
J01.cluster003	Scaffold10004.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	12	0	terpene - terpene	terpene
J01.cluster002	NC_025685.1.cluster012	1.0	0.0	0.0	0.0	0.0	1.0	1.0	16	0	terpene - terpene	terpene
J01.cluster013	NC_025685.1.cluster014	1.0	0.0	0.0	0.0	0.0	1.0	1.0	10	0	terpene - terpene	terpene
NC_003070.9.cluster007	Scaffold10004.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	50	0	terpene - terpene	terpene
NC_027748.1.cluster002	Scaffold10012.cluster004	1.0	0.0	0.0	0.0	0.0	1.0	1.0	31	0	terpene - terpene	terpene
NC_027757.1.cluster014	NW_006256342.1.cluster008	0.9947270751	2.78036168311e-05	0.0192307699472	0.00190234626643	0.0	0.998097658157	0.0	83	0	terpene - terpene	terpene
J01.cluster007	NC_024795.1.cluster003	1.0	0.0	0.0	0.0	0.0	1.0	1.0	44	0	terpene - terpene	terpene
NC_003070.9.cluster005	NC_008467.2.cluster009	0.990510344505	9.00531376828e-05	0.0333333350718	0.0037639553193	0.0	0.996236026287	0.0	55	0	terpene - terpene	terpene
J01.cluster017	NC_025685.1.cluster004	1.0	0.0	0.0	0.0	0.0	1.0	1.0	36	0	terpene - terpene	terpene
NC_008467.2.cluster005	NW_010960187.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	37	0	terpene - terpene	terpene
B1.cluster005	NC_025685.1.cluster002	0.976410746574	0.000556452665478	0.0769230797887	0.0109395105392	0.0	0.989060461521	0.0	14	0	terpene - terpene	terpene
NC_024795.1.cluster008	NC_027757.1.cluster014	1.0	0.0	0.0	0.0	0.0	1.0	1.0	49	0	terpene - terpene	terpene
NC_025685.1.cluster004	NW_010960187.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	39	0	terpene - terpene	terpene
NC_025685.1.cluster011	NW_010960187.1.cluster008	0.971849501133	0.000792451901361	0.0746268630028	0.0160462316126	0.023809524253	0.983953773975	0.0	96	0	terpene - terpene	terpene
NW_010960187.1.cluster008	NW_010960187.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	72	0	terpene - terpene	terpene
NC_008467.2.cluster007	NC_025685.1.cluster007	0.980466365814	0.000381562043913	0.0526315793395	0.0120097296312	0.0	0.987990260124	0.0	23	0	terpene - terpene	terpene
B1.cluster006	Scaffold10012.cluster005	1.0	0.0	0.0	0.0	0.0	1.0	1.0	37	0	terpene - terpene	terpene
J01.cluster002	NC_025685.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	66	0	terpene - terpene	terpene
NC_025685.1.cluster007	NW_003301889.1.cluster009	0.942309141159	0.00332823838107	0.103448279202	0.0475331731141	0.0270270276815	0.952466845512	0.0	45	0	terpene - terpene	terpene
NC_025685.1.cluster012	NC_027757.1.cluster016	1.0	0.0	0.0	0.0	0.0	1.0	1.0	17	0	terpene - terpene	terpene
NC_003070.9.cluster007	NW_006238579.1.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	48	0	terpene - terpene	terpene
NC_027757.1.cluster014	Scaffold10012.cluster004	1.0	0.0	0.0	0.0	0.0	1.0	1.0	14	0	terpene - terpene	terpene
J01.cluster014	Scaffold10012.cluster004	1.0	0.0	0.0	0.0	0.0	1.0	1.0	20	0	terpene - terpene	terpene
NC_003070.9.cluster005	NC_025685.1.cluster010	1.0	0.0	0.0	0.0	0.0	1.0	1.0	33	0	terpene - terpene	terpene
NW_006256342.1.cluster008	Scaffold10012.cluster005	1.0	0.0	0.0	0.0	0.0	1.0	1.0	81	0	terpene - terpene	terpene
J01.cluster017	NC_008467.2.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	20	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	NW_010960187.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	5	0	terpene - terpene	terpene
NC_008467.2.cluster005	Scaffold10004.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	34	0	terpene - terpene	terpene
NC_024795.1.cluster008	NW_010960187.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	48	0	terpene - terpene	terpene
AA_scaffold1017.cluster003	NC_027757.1.cluster014	1.0	0.0	0.0	0.0	0.0	1.0	1.0	8	0	terpene - terpene	terpene
NC_008467.2.cluster007	NC_027748.1.cluster008	0.986628890038	0.00017878615472	0.0399999991059	0.00716145848855	0.0	0.992838561535	0.0	32	0	terpene - terpene	terpene
B1.cluster006	NC_025685.1.cluster014	0.989729821682	0.000105476465251	0.0357142873108	0.00416975514963	0.0	0.995830237865	0.0	38	0	terpene - terpene	terpene
J01.cluster003	NC_027748.1.cluster004	0.625580430031	0.140190005302	0.40000000596	0.374781638384	0.266666680574	0.625218391418	0.0	15	0	terpene - terpene	terpene
J01.cluster002	NC_024795.1.cluster002	0.712491869926	0.0826609283686	0.28125	0.292471170425	0.238095238805	0.707528829575	0.0	42	0	terpene - terpene	terpene
NC_025685.1.cluster007	NC_027748.1.cluster008	1.0	0.0	0.0	0.0	0.0	1.0	1.0	19	0	terpene - terpene	terpene
NC_025685.1.cluster012	NC_025685.1.cluster017	1.0	0.0	0.0	0.0	0.0	1.0	1.0	3	0	terpene - terpene	terpene
NC_003070.9.cluster007	NC_027748.1.cluster004	1.0	0.0	0.0	0.0	0.0	1.0	1.0	59	0	terpene - terpene	terpene
NC_027748.1.cluster002	NC_027757.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	23	0	terpene - terpene	terpene
J01.cluster007	J01.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	32	0	terpene - terpene	terpene
J01.cluster014	NW_006256342.1.cluster008	0.993412077427	4.34004177805e-05	0.0178571436554	0.00402196124196	0.0	0.995978057384	0.0	89	0	terpene - terpene	terpene
NC_003070.9.cluster008	Scaffold10012.cluster004	1.0	0.0	0.0	0.0	0.0	1.0	1.0	21	0	terpene - terpene	terpene
NC_027748.1.cluster004	Scaffold10004.cluster001	1.0	0.0	0.0	0.0	0.0	1.0	1.0	21	0	terpene - terpene	terpene
NW_003301889.1.cluster009	Scaffold10004.cluster001	0.848002433777	0.0231032539159	0.214285716414	0.135716617107	0.147058829665	0.864283382893	0.0	43	0	terpene - terpene	terpene
J01.cluster017	NC_003070.9.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	14	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	J01.cluster017	1.0	0.0	0.0	0.0	0.0	1.0	1.0	5	0	terpene - terpene	terpene
B1.cluster005	J01.cluster003	0.478266328573	0.272206038237	0.625	0.495644927025	0.5	0.504355072975	0.0	9	0	terpene - terpene	terpene
NC_024795.1.cluster008	Scaffold10012.cluster005	1.0	0.0	0.0	0.0	0.0	1.0	1.0	46	0	terpene - terpene	terpene
NW_010960187.1.cluster008	Scaffold10004.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	72	0	terpene - terpene	terpene
AA_scaffold1017.cluster003	NC_025685.1.cluster014	1.0	0.0	0.0	0.0	0.0	1.0	1.0	7	0	terpene - terpene	terpene
NC_008467.2.cluster007	NW_006238579.1.cluster002	0.988977134228	0.000121502984257	0.0399999991059	0.00403045210987	0.0	0.99596953392	0.0	29	0	terpene - terpene	terpene
B1.cluster006	NC_027757.1.cluster014	0.967268705368	0.00107133737765	0.0714285746217	0.0225739013404	0.0303030312061	0.977426111698	0.0	38	0	terpene - terpene	terpene
J01.cluster003	NW_003301889.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	46	0	terpene - terpene	terpene
J01.cluster002	J01.cluster014	0.806799352169	0.0373264923692	0.266666680574	0.179823100567	0.10000000149	0.820176899433	0.0	21	0	terpene - terpene	terpene
NC_025685.1.cluster012	NC_027748.1.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	24	0	terpene - terpene	terpene
NC_003070.9.cluster007	NC_025685.1.cluster004	1.0	0.0	0.0	0.0	0.0	1.0	1.0	79	0	terpene - terpene	terpene
B1.cluster007	NW_010960187.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	26	0	terpene - terpene	terpene
J01.cluster007	NW_010960187.1.cluster003	0.99169498682	6.89736334607e-05	0.0208333339542	0.00551782688126	0.0	0.994482159615	0.0	62	0	terpene - terpene	terpene
J01.cluster014	NC_027757.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	12	0	terpene - terpene	terpene
NC_003070.9.cluster008	NW_010960187.1.cluster003	1.0	0.0	0.0	0.0	0.0	1.0	1.0	46	0	terpene - terpene	terpene
NC_027748.1.cluster004	NW_006256342.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	16	0	terpene - terpene	terpene
NC_024795.1.cluster003	NC_025685.1.cluster003	1.0	0.0	0.0	0.0	0.0	1.0	1.0	25	0	terpene - terpene	terpene
NW_003301889.1.cluster009	NW_006256342.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	44	0	terpene - terpene	terpene
J01.cluster009	NC_003070.9.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	27	0	terpene - terpene	terpene
NW_006256342.1.cluster008	NW_010960187.1.cluster008	0.980928599834	0.000363717379514	0.0543478243053	0.0103659471497	0.00854700896889	0.989634037018	0.0	143	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	B1.cluster006	1.0	0.0	0.0	0.0	0.0	1.0	1.0	39	0	terpene - terpene	terpene
NC_025685.1.cluster004	NC_025685.1.cluster010	1.0	0.0	0.0	0.0	0.0	1.0	1.0	39	0	terpene - terpene	terpene
AA_scaffold1017.cluster003	Scaffold10012.cluster005	1.0	0.0	0.0	0.0	0.0	1.0	1.0	5	0	terpene - terpene	terpene
NC_008467.2.cluster007	NC_027757.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	20	0	terpene - terpene	terpene
B1.cluster006	NC_003070.9.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	79	0	terpene - terpene	terpene
NC_025685.1.cluster002	NC_027748.1.cluster004	1.0	0.0	0.0	0.0	0.0	1.0	1.0	22	0	terpene - terpene	terpene
NC_025685.1.cluster007	Scaffold10004.cluster002	1.0	0.0	0.0	0.0	0.0	1.0	1.0	6	0	terpene - terpene	terpene
NC_003070.9.cluster007	NC_003070.9.cluster010	0.992595613003	5.48252719454e-05	0.021276595071	0.00419878633693	0.0	0.995801210403	0.0	65	0	terpene - terpene	terpene
NC_027757.1.cluster014	NW_003301889.1.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	48	0	terpene - terpene	terpene
NC_008467.2.cluster009	NC_024795.1.cluster008	0.987558543682	0.000154790322995	0.021276595071	0.0109148761258	0.0	0.989085137844	0.0	68	0	terpene - terpene	terpene
J01.cluster007	NW_010960187.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	41	0	terpene - terpene	terpene
J01.cluster014	NC_027757.1.cluster002	0.654554665089	0.119332484901	0.352941185236	0.346476137638	0.300000011921	0.653523862362	0.0	22	0	terpene - terpene	terpene
NC_003070.9.cluster008	NW_010960187.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	24	0	terpene - terpene	terpene
NC_027748.1.cluster004	Scaffold10004.cluster009	1.0	0.0	0.0	0.0	0.0	1.0	1.0	16	0	terpene - terpene	terpene
NC_027757.1.cluster016	NW_010960187.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	27	0	terpene - terpene	terpene
J01.cluster009	NC_025685.1.cluster007	1.0	0.0	0.0	0.0	0.0	1.0	1.0	8	0	terpene - terpene	terpene
AA_scaffold1017.cluster002	NC_025685.1.cluster003	1.0	0.0	0.0	0.0	0.0	1.0	1.0	14	0	terpene - terpene	terpene
